data,timestamp (ms),timestamp (formatted)
"1628697824.625489,24,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697824.615409,-0.3354263305664062,-16.25579833984375,-47.67334747314453,136.3361358642578,138.0902862548828,12.05701732635498,197092.252295,0.003662109375,-0.0400543212890625,-0.992828369140625,197091.3150136667,0.002205363707616925,0.005561479367315769,-0.00305065093562007,197092.247793,63.60763549804688,-76.94415283203125,-112.6053161621094,197091.886681,-0.1018804890642912,0.003018268734191804,0.04108655533387905,0.001453963806852698,0.0007899017073214054,-0.001243367791175842,0.001241488382220268,-0.003144983202219009,0.005544960498809814,2,0.02059198814332092,0.0004609059533903946,-0.05087645168282123,0.9984925886098657,0.003015717025846243,-0.04107499495148659,-0.9991515278816223,-0.1510086059570312,-16.47567749023438,-47.03468322753906,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197089.142344,0,0.4412689,100.7206,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0",1628697824.707868,Wed Aug 11 16:03:44 2021
".78,1628697824.618471,-27.79945,-53.80181,0
",1628697824.715753,Wed Aug 11 16:03:44 2021
"1628697825.630476,25,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697825.620672,-0.3480186462402344,-15.91604614257812,-47.67058563232422,136.3353729248047,138.0895233154297,12.05720329284668,197093.25742125,0.003387451171875,-0.0397796630859375,-0.9936370849609375,197092.315118,0.005695169791579247,0.004486361052840948,-0.0006340986583381891,197093.24211125,63.4771728515625,-76.34281921386719,-112.8339080810547,197092.89180725,-0.1018622495012244,0.003173597778573314,0.04112554085962405,0.0006771164480596781,0.0006163287907838821,-0.001123163383454084,-0.002240120433270931,-0.0006188489496707916,0.007724881172180176,2,0.02061539708842224,0.0005376484932101983,-0.05086569325391044,0.9984926488723234,0.003170909127220511,-0.0411139503121376,-0.9991494417190552,-0.09495162963867188,-16.04407501220703,-47.82333374023438,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197090.212004,0,0.4227715,100.7208,1628697801.992448,3232235814,168305893,0,0,5,1628697800.",1628697825.619613,Wed Aug 11 16:03:45 2021
"991016,1,0.78,1628697825.630219,-24.56501,-47.66782,0
",1628697825.6267,Wed Aug 11 16:03:45 2021
"1628697826.636574,26,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697826.625802,-0.2242393493652344,-15.78441619873047,-47.90023040771484,136.3319549560547,138.0861053466797,12.05741119384766,197094.262550125,0.002410888671875,-0.04071044921875,-0.993072509765625,197093.31521725,0.00438036723062396,0.008407066576182842,-0.003231745911762118,197094.236506125,63.37249755859375,-76.36509704589844,-113.3800048828125,197093.896936125,-0.1017845698006435,0.003924406202250229,0.04086517800210152,-0.0006307729054242373,-0.0004115928895771503,7.850071415305138e-05,-0.0002590082585811615,0.0005248188972473145,0.005245685577392578,2,0.02050447176132187,0.000919914280767843,-0.05081956353176365,0.99849693338136,0.003921119961887598,-0.04085380584001541,-0.9991574287414551,-0.3762054443359375,-16.19967651367188,-47.86197662353516,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197091.281685,0,0.4122047,100.7209,1628697801.992448,3232235814,168305893,0,0,5,1628697800.",1628697826.623285,Wed Aug 11 16:03:46 2021
"991016,1,0.78,1628697826.61823,-33.78079,-53.89675,0
",1628697826.627655,Wed Aug 11 16:03:46 2021
"1628697827.640921,27,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697827.630972,-0.409271240234375,-16.13866424560547,-47.8927001953125,136.3406066894531,138.0947570800781,12.05758285522461,197095.26767625,0.0042266845703125,-0.04107666015625,-0.9925994873046875,197094.315321125,0.004483165219426155,0.006161223165690899,-0.004507133737206459,197095.26099925,63.44694519042969,-76.4105224609375,-113.1379241943359,197094.90206225,-0.1019100769334832,0.003767395965193452,0.04087178051166881,0.0004743169993162155,0.001744857057929039,-0.0005858463700860739,-4.109274595975876e-05,0.000210978090763092,0.00349128246307373,2,0.02050383051483678,0.0008400724841387402,-0.05088382104691763,0.9984937747812493,0.003764240769669414,-0.04086040332913399,-0.9991577863693237,-0.303131103515625,-16.07215881347656,-47.5347900390625,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197092.351338,0,0.3884239,100.7212,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697827.632305,Wed Aug 11 16:03:47 2021
"6,1,0.78,1628697827.618514,-47.67419,-55.32661,0
",1628697827.638845,Wed Aug 11 16:03:47 2021
"1628697828.646152,28,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697828.636023,-0.3631401062011719,-16.35130310058594,-47.96141052246094,136.3463134765625,138.1004638671875,12.057692527771,197096.2728060417,0.0046539306640625,-0.0402069091796875,-0.9936370849609375,197095.31542125,0.003287672298029065,0.007220095954835415,-0.005783853121101856,197096.2553230417,63.41253662109375,-76.9014892578125,-113.1686859130859,197095.9071910417,-0.1019808031284537,0.003801959885414081,0.04111321367736197,-0.0001624745782464743,-0.0003986391238868237,-0.003787772031500936,1.596193760633469e-05,-0.0001581422984600067,0.006349921226501465,2,0.02062527264715684,0.0008504472755606158,-0.05091841774184652,0.9984895707241638,0.003798737889155746,-0.04110163077712059,-0.9991477727890015,-0.3867874145507812,-16.12389373779297,-47.74618530273438,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197093.420959,0,0.3831367,100.7213,1628697801.992448,3232235814,168305893,0,0,5,162",1628697828.639,Wed Aug 11 16:03:48 2021
"8697800.991016,1,0.78,1628697828.628774,-29.23596,-47.55608,0
",1628697828.643326,Wed Aug 11 16:03:48 2021
"1628697829.654079,29,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697829.641223,-0.1863632202148438,-16.12937927246094,-47.76204681396484,136.3547058105469,138.1088562011719,12.05780124664307,197097.277934125,0.0044097900390625,-0.0426177978515625,-0.994232177734375,197096.3155260417,0.003744404530152678,0.006580937188118696,-0.005283977836370468,197097.249649125,63.59092712402344,-76.4818115234375,-112.9982299804688,197096.912319125,-0.1021596782331502,0.003614160230153284,0.04097556562734386,-0.001251742010936141,0.01064170245081186,-0.0006349748000502586,-0.002878693863749504,-0.002645529806613922,-0.02486324310302734,2,0.02055184055572457,0.0007583607640629514,-0.05100985563600047,0.9984864352253396,0.003611118765547872,-0.04096410050988197,-0.9991540908813477,-0.1290931701660156,-16.29489898681641,-47.58885192871094,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197094.490572,0,0.3778534,100.7213,1628697801.992448,3232235814,168305893,0,0,5,1628697",1628697829.650024,Wed Aug 11 16:03:49 2021
"800.991016,1,0.78,1628697829.618207,-25.16689,-46.61555,0
",1628697829.654159,Wed Aug 11 16:03:49 2021
"1628697830.657083,30,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697830.646445,-0.2856369018554688,-16.14175415039062,-48.22417449951172,136.3470764160156,138.1012268066406,12.05793380737305,197098.28306325,0.0033721923828125,-0.040771484375,-0.9936370849609375,197097.315627125,0.004092745948582888,0.007726362906396389,-0.002699646400287747,197098.27402825,63.81523132324219,-76.68978881835938,-113.3104858398438,197097.91744825,-0.1021204140903931,0.003274718875067615,0.04115959306862862,0.001158817205578089,0.0004530162550508976,0.002486617537215352,-0.0008457908406853676,-8.12821090221405e-05,0.005434334278106689,2,0.02063504669351808,0.000584601900227911,-0.05099349689404981,0.9984856094894845,0.003271939465776086,-0.04114797338843346,-0.9991477131843567,-0.2404670715332031,-15.94462585449219,-47.55757904052734,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197094.490572,0,0.3778534,100.7213,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991",1628697830.651141,Wed Aug 11 16:03:50 2021
"016,1,0.78,1628697830.61848,-29.26322,-53.3875,0
",1628697830.655803,Wed Aug 11 16:03:50 2021
"1628697831.66133,31,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697831.651427,-0.2313346862792969,-16.06210327148438,-47.64918518066406,136.3450164794922,138.0991668701172,12.05804538726807,197099.288194,0.0040435791015625,-0.0408935546875,-0.993743896484375,197098.31573225,0.003052248852327466,0.005546565633267164,-0.003032275242730975,197099.268293,63.55195617675781,-76.51885986328125,-112.8882598876953,197098.922579,-0.1020476139723076,0.003388615272049247,0.04096186430936213,0.0002269595861434937,0.0008083288557827473,-0.0005550046917051077,0.0001390166580677032,2.633035182952881e-05,0.00593036413192749,2,0.02053921182945858,0.0006472597520055089,-0.05095624535346838,0.9984894905960683,0.003385766409337521,-0.04095041006803513,-0.9991554617881775,-0.3207473754882812,-16.36216735839844,-47.73889923095703,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197095.560216,0,0.3699265,100.7214,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,",1628697831.653822,Wed Aug 11 16:03:51 2021
"0.78,1628697831.630793,-26.87111,-47.5131,0
",1628697831.658039,Wed Aug 11 16:03:51 2021
"1628697832.66646,32,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697832.656463,-0.315673828125,-16.21023559570312,-47.66082000732422,136.3510284423828,138.1051788330078,12.05815601348877,197100.2933250417,0.0032806396484375,-0.04168701171875,-0.9927825927734375,197099.315836,0.004257329273968935,0.009912551380693913,-0.002269545802846551,197100.2927110417,63.16860961914062,-76.83132934570312,-112.4398345947266,197099.9277100417,-0.1021728179535148,0.003485302153328478,0.04101691260523124,0.001569553045555949,-0.001062199007719755,-0.0006860960274934769,-0.0004000870976597071,-0.000742640346288681,0.005805730819702148,2,0.02056920139753397,0.000692838009616008,-0.05101768376433119,0.9984856899763928,0.003482363652437925,-0.04100541397929192,-0.9991528391838074,-0.3255615234375,-16.49782562255859,-47.28459167480469,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197096.629884,0,0.3672829,100.7215,1628697801.992448,3232235814,168305893,0,0,5,1628697800.9910",1628697832.661464,Wed Aug 11 16:03:52 2021
"16,1,0.78,1628697832.618246,-30.45533,-50.5771,0
",1628697832.666769,Wed Aug 11 16:03:52 2021
"1628697833.674366,33,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697833.661784,-0.3048362731933594,-16.21903991699219,-47.98499298095703,136.3551483154297,138.1092987060547,12.05826187133789,197101.29845575,0.003814697265625,-0.040771484375,-0.9936676025390625,197100.3159430417,0.004418450407683849,0.004912733100354671,-0.004647482186555862,197101.28700275,63.55450439453125,-76.64979553222656,-113.2132720947266,197100.93284075,-0.102226791795975,0.003608239067463985,0.04097203155239875,0.000745339784771204,7.184827700257301e-05,-8.107838220894337e-05,-0.001285865902900696,-5.506351590156555e-05,0.004449069499969482,2,0.02054995153951714,0.0007548052750096174,-0.05104342997539796,0.9984847116096685,0.003605203004553914,-0.04096056893467903,-0.999154269695282,-0.5022239685058594,-16.39590454101562,-47.60404205322266,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197097.699577,0,0.3646431,100.7215,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99",1628697833.674757,Wed Aug 11 16:03:53 2021
"1016,1,0.78,1628697833.618654,-26.92737,-44.55674,0
",1628697833.68796,Wed Aug 11 16:03:53 2021
"1628697834.677667,34,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697834.666831,-0.6171951293945312,-16.27591705322266,-48.06989288330078,136.3485260009766,138.1026763916016,12.05835819244385,197102.30358625,0.0029296875,-0.039947509765625,-0.9930572509765625,197101.31604575,0.002374474424868822,0.007050985470414162,-0.003128415206447244,197102.28127625,63.40025329589844,-76.62797546386719,-113.0581665039062,197101.93797125,-0.1022249314884461,0.003460535973793109,0.04095133681887098,-0.0004004498478025198,-0.00129846902564168,0.001182499341666698,-0.0006347484886646271,-0.0005335062742233276,0.004999756813049316,2,0.02053584973751728,0.0006816136368752784,-0.05104404787282812,0.9984850142682535,0.003457627724856138,-0.04093989357352257,-0.9991556406021118,-0.6987876892089844,-16.09690093994141,-47.96883392333984,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197098.769211,0,0.3593559,100.7216,1628697801.992448,3232235814,168305893,0,0,5,1628697800.9910",1628697834.677156,Wed Aug 11 16:03:54 2021
"16,1,0.78,1628697834.631567,-30.51159,-51.94799,0
",1628697834.680597,Wed Aug 11 16:03:54 2021
"1628697835.681747,35,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697835.672004,-0.7908248901367188,-16.38021087646484,-47.64309692382812,136.3534698486328,138.1076202392578,12.05845737457275,197103.3087187917,0.0034332275390625,-0.04119873046875,-0.9932098388671875,197102.31615325,0.004026433452963829,0.006968693342059851,-0.005737247876822948,197103.3056917917,62.97311401367188,-76.8411865234375,-112.6214141845703,197102.9431027917,-0.1021553335461528,0.003375162059212833,0.04104888490816413,0.001596538815647364,-0.0001950985752046108,-0.001564435195177794,0.0005949744954705238,-0.0006496645510196686,0.006079435348510742,2,0.02058234768079933,0.0006372146249860738,-0.05101004267215592,0.9984858685003705,0.003372312523424625,-0.04103735834360123,-0.9991519451141357,-0.6720428466796875,-16.29863739013672,-47.82137298583984,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197099.838839,0,0.343502,100.7217,1628697801.992448,3232235814,168305893,0,0,5,162869",1628697835.775539,Wed Aug 11 16:03:55 2021
"7800.991016,1,0.78,1628697835.618077,-29.02074,-43.6612,0
",1628697835.77954,Wed Aug 11 16:03:55 2021
"1628697836.69199,36,1628697822.589758,55.82836070193007,-4.280224284962767,22.66499,-1,-1,10,65,-9999,1628697836.676968,-0.5020065307617188,-16.06765747070312,-47.78036499023438,136.3600921630859,138.1142425537109,12.05855846405029,197104.313850625,0.0038909912109375,-0.041046142578125,-0.9937591552734375,197103.3162577917,0.0035582494456321,0.00737376045435667,-0.003577956929802895,197104.299822625,63.3525390625,-76.46807861328125,-112.9925537109375,197103.948235625,-0.1021805955659432,0.003268681854750691,0.04106884665711141,0.0009143957868218422,0.000731324777007103,0.00123773911036551,0.001052320003509521,0.001369182020425797,0.005804300308227539,2,0.02058960561981187,0.0005832852195625671,-0.05102372513701853,0.9984850211113057,0.003265919862315059,-0.04105730354785919,-0.9991514682769775,-0.5419425964355469,-16.09172058105469,-47.48217010498047,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197100.908482,0,0.3382187,100.7218,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,",1628697836.800507,Wed Aug 11 16:03:56 2021
"1,0.78,1628697836.618098,-33.11652,-50.8498,0
",1628697836.809018,Wed Aug 11 16:03:56 2021
"1628697837.691891,37,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697837.682233,-0.4047470092773438,-16.00171661376953,-47.72032928466797,136.3677978515625,138.1219482421875,12.05865383148193,197105.31898425,0.004058837890625,-0.0421905517578125,-0.994049072265625,197105.31647225,0.002811232814565301,0.006197974551469088,-0.003120692213997245,197105.29404225,63.661865234375,-76.65267944335938,-112.6147003173828,197104.95336825,-0.1023460860518149,0.003447534722936988,0.0409293985863333,0.001451638760045171,0.0002555223181843758,0.001009995699860156,-0.0003776205703616142,7.018446922302246e-05,0.005427956581115723,2,0.0205246055730911,0.0006744402727957106,-0.05110469522487615,0.998482185972499,0.003444640664383769,-0.04091797024011612,-0.9991565942764282,-0.3856544494628906,-16.40803527832031,-47.34576416015625,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197101.978122,0,0.3302917,100.7219,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016",1628697837.69348,Wed Aug 11 16:03:57 2021
",1,0.78,1628697837.632693,-25.70075,-51.48169,0
",1628697837.697207,Wed Aug 11 16:03:57 2021
"1628697838.712097,38,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697838.707423,-0.44122314453125,-16.26385498046875,-47.9376220703125,136.3815307617188,138.1356811523438,12.05875873565674,197106.324117625,0.00335693359375,-0.04058837890625,-0.9935150146484375,197106.316581625,0.002693787449970841,0.006514624692499638,-0.001649561920203269,197106.318360625,63.39834594726562,-76.68791198730469,-113.2653961181641,197105.958501625,-0.1025979320917202,0.003386628610119373,0.04099932537741038,-8.991686627268791e-05,-8.570821955800056e-05,0.0003768980968743563,-0.001629012636840343,-0.0005618520081043243,0.00505906343460083,2,0.02055804123748506,0.0006396554037964748,-0.05123095852276377,0.9984749986906345,0.003383776172995567,-0.04098784178495407,-0.9991539120674133,-0.4711456298828125,-16.39530944824219,-47.59235382080078,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197103.047725,0,0.3276482,100.7219,1628697801.992448,3232235814,168305893,0,0,5,1628697800",1628697838.712151,Wed Aug 11 16:03:58 2021
".991016,1,0.78,1628697838.618263,-34.40496,-53.93306,0
",1628697838.717866,Wed Aug 11 16:03:58 2021
"1628697839.702488,39,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697839.692407,-0.6063308715820312,-16.38582611083984,-47.4404296875,136.3858947753906,138.1400451660156,12.05886459350586,197107.3292530417,0.0047149658203125,-0.0405731201171875,-0.9942474365234375,197107.3166900417,0.003720436012372375,0.005555886775255203,-0.002284992253407836,197107.3125440417,63.10551452636719,-76.90399169921875,-112.6102905273438,197106.9636360417,-0.1027434129953563,0.003532422191054806,0.04107606043386678,0.002055137883871794,-0.003145624650642276,-0.001138378633186221,-0.0001419810578227043,0.0004303455352783203,0.004994392395019531,2,0.02060013384389165,0.0007089744050799169,-0.05130197516614549,0.9984705539748374,0.003529435256496072,-0.04106451198458672,-0.999150276184082,-0.3462028503417969,-16.10985565185547,-47.58893585205078,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197104.11733,0,0.3276482,100.7219,1628697801.992448,3232235814,168305893,0,0,5,1628697",1628697839.773747,Wed Aug 11 16:03:59 2021
"800.991016,1,0.78,1628697839.618509,-26.74382,-55.05006,0
",1628697839.77711,Wed Aug 11 16:03:59 2021
"1628697840.707511,40,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697840.697486,-0.2406005859375,-16.17821502685547,-47.26693725585938,136.388427734375,138.142578125,12.05896949768066,197108.33438775,0.0030059814453125,-0.0403900146484375,-0.99395751953125,197108.31680075,0.002599245170131326,0.008721053600311279,-0.003255448071286082,197108.30666875,63.61204528808594,-76.56675720214844,-112.6197052001953,197107.96877075,-0.102742573657063,0.003408699293986238,0.0410048334491498,-0.001967078074812889,-0.0001775827258825302,-0.002332075033336878,0.0002105077728629112,-0.0003274679183959961,0.006309986114501953,2,0.02056140178890499,0.0006490457329488665,-0.05130293043263534,0.9984713064930389,0.003405827330425382,-0.0409933440387249,-0.9991536140441895,-0.4384956359863281,-16.09403991699219,-47.95466613769531,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197105.186971,0,0.3355751,100.7218,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,",1628697840.739522,Wed Aug 11 16:04:00 2021
"0.78,1628697840.63127,-28.06429,-48.73454,0
",1628697840.775221,Wed Aug 11 16:04:00 2021
"1628697841.712694,41,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697841.702907,-0.6842269897460938,-16.0447998046875,-47.61918640136719,136.3971710205078,138.1513214111328,12.05907440185547,197109.3395235417,0.00408935546875,-0.0408935546875,-0.9935455322265625,197109.3169085417,0.003998736385256052,0.009048888459801674,-0.003519367426633835,197109.3309735417,63.147705078125,-76.58880615234375,-112.3338775634766,197108.9739065417,-0.1029823996449567,0.003391284718475778,0.04106883832439524,0.001898784656077623,0.0001972420141100883,0.0002054644282907248,0.0004567988216876984,-4.116445779800415e-06,0.006002247333526611,2,0.02059298480563922,0.000636238356103767,-0.05142275053852097,0.9984645050116912,0.003388418583199382,-0.04105729609727859,-0.9991510510444641,-0.3511085510253906,-16.294677734375,-47.43350982666016,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197106.256606,0,0.3540726,100.7216,1628697801.992448,3232235814,168305893,0,0,5,1628697800.9",1628697841.83131,Wed Aug 11 16:04:01 2021
"91016,1,0.78,1628697841.61814,-31.64796,-52.28103,0
",1628697841.848354,Wed Aug 11 16:04:01 2021
"1628697842.730815,42,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697842.727901,-0.6106681823730469,-16.16187286376953,-47.89933013916016,136.4058685302734,138.1600189208984,12.05919647216797,197110.3446592917,0.004150390625,-0.041259765625,-0.9923858642578125,197110.3170212917,0.004341484978795052,0.006671750918030739,-0.002745985286310315,197110.3251502917,63.24441528320312,-76.38739013671875,-112.6402130126953,197109.9790422917,-0.1029367862113386,0.003503026893181524,0.04096896288486877,-0.001806764281354845,-0.0006127464585006237,0.0009401917923241854,0.0008029015734791756,0.0008116178214550018,0.005777060985565186,2,0.02054598047711851,0.0006950637372250745,-0.05139896667884741,0.998466688939487,0.003500080201774836,-0.0409575030207634,-0.9991547465324402,-0.6508674621582031,-16.15228271484375,-47.32193756103516,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197107.326218,0,0.3540726,100.7216,1628697801.992448,3232235814,168305893,0,0,5,1628697800",1628697842.739308,Wed Aug 11 16:04:02 2021
".991016,1,0.78,1628697842.618468,-44.83275,-48.10872,0
",1628697842.743169,Wed Aug 11 16:04:02 2021
"1628697843.722994,43,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697843.712996,-0.3281936645507812,-16.26560211181641,-47.5977783203125,136.4053802490234,138.1595306396484,12.05930233001709,197111.349796375,0.0038909912109375,-0.0416717529296875,-0.993865966796875,197111.317130375,0.004719121381640434,0.004254666157066822,-0.0006130596739239991,197111.349506375,63.59982299804688,-76.65838623046875,-112.8554229736328,197110.984179375,-0.1031469198734964,0.003392435271424198,0.04099300200542218,0.002568311057984829,-0.001783520448952913,-0.000251163262873888,-0.002397754229605198,0.0005762390792369843,0.004738867282867432,2,0.02055520656650897,0.0006370744054417406,-0.05150497541920701,0.998461068437265,0.003389578778296709,-0.04098152369260788,-0.9991541504859924,-0.1804084777832031,-16.12003326416016,-47.41710662841797,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197108.395791,0,0.3540726,100.7216,1628697801.992448,3232235814,168305893,0,0,5,16286978",1628697843.728498,Wed Aug 11 16:04:03 2021
"00.991016,1,0.78,1628697843.62198,-38.01667,-52.66925,0
",1628697843.73147,Wed Aug 11 16:04:03 2021
"1628697844.728202,44,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697844.718295,-0.3680839538574219,-16.30715942382812,-47.89763641357422,136.413818359375,138.16796875,12.05941772460938,197112.35493425,0.0034942626953125,-0.04052734375,-0.994384765625,197112.31724425,0.001785116852261126,0.00788242369890213,-0.00412443745881319,197112.34375925,63.42625427246094,-76.77264404296875,-113.0760955810547,197111.98931625,-0.1031827348926934,0.003372590336723194,0.04106031208986238,-0.00110936164855957,0.0001964196562767029,-0.0001793408300727606,0.001543590798974037,-0.0001804828643798828,0.005239725112915039,2,0.02058831126397569,0.0006250626878054081,-0.05152297063532685,0.9984593954317728,0.003369741374626756,-0.04104877635836601,-0.9991514682769775,-0.5799903869628906,-16.47189331054688,-47.7493896484375,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197109.465415,0,0.3540726,100.7216,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0.78,16",1628697844.738856,Wed Aug 11 16:04:04 2021
"28697844.618315,-43.13667,-54.06078,0
",1628697844.745809,Wed Aug 11 16:04:04 2021
"1628697845.733084,45,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697845.723268,-0.5811767578125,-15.97078704833984,-47.99800872802734,136.4007568359375,138.1549072265625,12.05952644348145,197113.360072625,0.00323486328125,-0.040283203125,-0.9933929443359375,197113.317355625,0.004595284350216389,0.005558283533900976,-0.003066097386181355,197113.338037625,63.2615966796875,-76.64628601074219,-113.2263031005859,197112.994454625,-0.1030492823325311,0.003255925143432422,0.0410347923179811,0.002534630708396435,-0.0005860663950443268,0.001415061065927148,-7.934682071208954e-05,0.0004654079675674438,0.004295110702514648,2,0.02057252868981618,0.0005688509071792441,-0.05145758469251216,0.9984630764962434,0.003253178438171744,-0.04102327674627304,-0.9991528987884521,-0.4306068420410156,-16.26127624511719,-47.58864593505859,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197110.535021,0,0.3540726,100.7216,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697845.82332,Wed Aug 11 16:04:05 2021
"6,1,0.78,1628697845.618581,-46.65336,-55.86355,0
",1628697845.828334,Wed Aug 11 16:04:05 2021
"1628697846.752736,46,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697846.748553,-0.4575691223144531,-16.38334655761719,-48.03108215332031,136.3940734863281,138.1482238769531,12.059645652771,197114.365211875,0.0051422119140625,-0.0425262451171875,-0.9938507080078125,197114.317469875,0.004445348400622606,0.006967628374695778,-0.002661296864971519,197114.362461875,63.23701477050781,-76.98390197753906,-112.8526306152344,197113.999593875,-0.1029236374311739,0.003285043349545309,0.04104953023659563,-0.000372361158952117,0.0007081637158989906,-0.002210845006629825,0.0008528633043169975,-0.0003743581473827362,0.005530357360839844,2,0.02058059663237049,0.0005843010379718207,-0.05139453393013671,0.9984662540944778,0.003282270161435008,-0.04103800281882286,-0.9991521835327148,-0.3930778503417969,-16.10596466064453,-48.16126251220703,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197111.604619,0,0.3461456,100.7217,1628697801.992448,3232235814,168305893,0,0,5,162869",1628697846.847608,Wed Aug 11 16:04:06 2021
"7800.991016,1,0.78,1628697846.632589,-23.33274,-44.28945,0
",1628697846.85207,Wed Aug 11 16:04:06 2021
"1628697847.74359,47,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697847.733618,-0.3468475341796875,-15.95283508300781,-47.70319366455078,136.3983612060547,138.1525115966797,12.05978679656982,197115.3703530417,0.002777099609375,-0.040069580078125,-0.9937896728515625,197115.3175840417,0.003049852093681693,0.00860573910176754,-0.004089283756911755,197115.3567940417,63.43936157226562,-76.44757080078125,-113.0215606689453,197115.0047350417,-0.1028508627014765,0.003263068077170269,0.0409225704125334,2.468330785632133e-05,0.00211299117654562,0.001489483518525958,-0.000544263981282711,-0.0002418160438537598,0.005108416080474854,2,0.02051662973180199,0.0005773434944099654,-0.05135860163280109,0.9984693669704434,0.00326033029705286,-0.04091114923357964,-0.9991574883460999,-0.32611083984375,-16.35637664794922,-47.90361022949219,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197111.604619,0,0.3461456,100.7217,1628697801.992448,3232235814,168305893,0,0,5,1628697800.",1628697847.777179,Wed Aug 11 16:04:07 2021
